2018-08-13 18:07:59,381 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-13 18:20:49,498 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-13 18:20:49,499 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-13 18:20:49,542 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-13 18:20:49,648 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-13 18:20:49,904 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://csvinput
2018-08-13 18:20:49,904 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-13 18:20:49,908 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.408 seconds
2018-08-13 18:20:49,978 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: byte[], Body: <?xml version='1.0' encoding='UTF-8'?><employsee><id>123</id><name>Nome do Boneco</name><joinDate>13/08/2018</joinDate></employsee>]
2018-08-13 18:20:49,979 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-13 18:20:49,980 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-13 18:20:49,980 | INFO | CamelTestSupport.java 422 | Testing done: masharXstreamTest_Employee_alias(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:20:49,980 | INFO | CamelTestSupport.java 423 | Took: 0.070 seconds (70 millis)
2018-08-13 18:20:49,980 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-13 18:20:49,990 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-13 18:20:49,991 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-13 18:20:50,000 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://csvinput
2018-08-13 18:20:50,002 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-13 18:20:50,043 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.546 seconds
2018-08-13 18:20:50,043 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.053 seconds
2018-08-13 18:21:41,376 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-13 18:21:41,380 | INFO | CamelTestSupport.java 252 | Testing: masharXstreamTest_Employee_alias(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:21:41,380 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-13 18:21:41,679 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-13 18:21:41,681 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-13 18:21:41,733 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-13 18:21:41,857 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-13 18:21:42,164 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://csvinput
2018-08-13 18:21:42,164 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-13 18:21:42,167 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.488 seconds
2018-08-13 18:21:42,249 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: byte[], Body: <?xml version='1.0' encoding='UTF-8'?><Employee><id>123</id><name>Nome do Boneco</name><joinDate>13/08/2018</joinDate></Employee>]
2018-08-13 18:21:42,251 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-13 18:21:42,252 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-13 18:21:42,253 | INFO | CamelTestSupport.java 422 | Testing done: masharXstreamTest_Employee_alias(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:21:42,253 | INFO | CamelTestSupport.java 423 | Took: 0.084 seconds (84 millis)
2018-08-13 18:21:42,253 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-13 18:21:42,274 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-13 18:21:42,275 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-13 18:21:42,297 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://csvinput
2018-08-13 18:21:42,298 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-13 18:21:42,314 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.637 seconds
2018-08-13 18:21:42,316 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.042 seconds
2018-08-13 18:22:28,557 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-13 18:22:28,560 | INFO | CamelTestSupport.java 252 | Testing: masharXstreamTest_Employee_alias(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:22:28,560 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-13 18:22:28,846 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-13 18:22:28,847 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-13 18:22:28,896 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-13 18:22:29,001 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-13 18:22:29,267 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://csvinput
2018-08-13 18:22:29,268 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-13 18:22:29,272 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.425 seconds
2018-08-13 18:22:29,372 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: byte[], Body: <?xml version='1.0' encoding='UTF-8'?><Employee><id>123</id><name>Nome do Boneco</name><joinDate>13/08/2018</joinDate></Employee>]
2018-08-13 18:22:29,375 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-13 18:22:29,376 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-13 18:22:29,376 | INFO | CamelTestSupport.java 422 | Testing done: masharXstreamTest_Employee_alias(com.poc.camel.route.xstream.MarshalUsingXstremTest)
2018-08-13 18:22:29,376 | INFO | CamelTestSupport.java 423 | Took: 0.102 seconds (102 millis)
2018-08-13 18:22:29,377 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-13 18:22:29,396 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-13 18:22:29,397 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-13 18:22:29,403 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://csvinput
2018-08-13 18:22:29,403 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-13 18:22:29,416 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.572 seconds
2018-08-13 18:22:29,417 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.020 seconds
2018-08-14 09:46:22,093 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-14 09:46:22,205 | INFO | CamelTestSupport.java 252 | Testing: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:46:22,206 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-14 09:46:22,695 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-14 09:46:22,696 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-14 09:46:22,791 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-14 09:46:22,966 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-14 09:46:23,112 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.415 seconds
2018-08-14 09:46:23,112 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.146 seconds
2018-08-14 09:46:23,112 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-14 09:46:23,112 | INFO | CamelTestSupport.java 422 | Testing done: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:46:23,112 | INFO | CamelTestSupport.java 423 | Took: 1.028 seconds (1028 millis)
2018-08-14 09:46:23,113 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-14 09:46:47,578 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-14 09:46:47,582 | INFO | CamelTestSupport.java 252 | Testing: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:46:47,582 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-14 09:46:47,898 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-14 09:46:47,900 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-14 09:46:47,953 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-14 09:46:48,052 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-14 09:46:48,526 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://xmlInput
2018-08-14 09:46:48,527 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-14 09:46:48,531 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.632 seconds
2018-08-14 09:46:48,702 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: com.poc.camel.domain.Employee, Body: com.poc.camel.domain.Employee@24105dc5]
2018-08-14 09:46:48,703 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-14 09:46:48,704 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-14 09:46:48,704 | INFO | CamelTestSupport.java 422 | Testing done: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:46:48,704 | INFO | CamelTestSupport.java 423 | Took: 0.171 seconds (171 millis)
2018-08-14 09:46:48,704 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-14 09:46:48,712 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-14 09:46:48,713 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-14 09:46:48,717 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://xmlInput
2018-08-14 09:46:48,718 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-14 09:46:48,730 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.834 seconds
2018-08-14 09:46:48,731 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.019 seconds
2018-08-14 09:47:40,215 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-14 09:47:40,217 | INFO | CamelTestSupport.java 252 | Testing: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:47:40,218 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-14 09:47:40,480 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-14 09:47:40,481 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-14 09:47:40,540 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-14 09:47:40,651 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-14 09:47:41,003 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://xmlInput
2018-08-14 09:47:41,004 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-14 09:47:41,007 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.526 seconds
2018-08-14 09:47:41,105 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: com.poc.camel.domain.Employee, Body: com.poc.camel.domain.Employee@41488b16]
2018-08-14 09:47:41,107 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-14 09:47:41,109 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-14 09:47:41,109 | INFO | CamelTestSupport.java 422 | Testing done: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:47:41,109 | INFO | CamelTestSupport.java 423 | Took: 0.101 seconds (101 millis)
2018-08-14 09:47:41,110 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-14 09:47:41,129 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-14 09:47:41,130 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-14 09:47:41,135 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://xmlInput
2018-08-14 09:47:41,135 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-14 09:47:41,153 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.675 seconds
2018-08-14 09:47:41,153 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.024 seconds
2018-08-14 09:48:49,917 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-14 09:48:49,921 | INFO | CamelTestSupport.java 252 | Testing: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:48:49,921 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-14 09:48:50,235 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-14 09:48:50,236 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-14 09:48:50,288 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 0)
2018-08-14 09:48:50,388 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-14 09:48:50,707 | INFO | DefaultCamelContext.java 4030 | Route: route1 started and consuming from: direct://xmlInput
2018-08-14 09:48:50,707 | INFO | DefaultCamelContext.java 3191 | Total 1 routes, of which 1 are started
2018-08-14 09:48:50,710 | INFO | DefaultCamelContext.java 3202 | Apache Camel 2.22.0 (CamelContext: camel-1) started in 0.473 seconds
2018-08-14 09:48:50,848 | INFO | CamelLogger.java 159 | Exchange[ExchangePattern: InOnly, BodyType: com.poc.camel.domain.Employee, Body: Id: 123 Name: Nome do BonecoJoin Date: 15/08/2018]
2018-08-14 09:48:50,851 | INFO | MockEndpoint.java 383 | Asserting: mock://output is satisfied
2018-08-14 09:48:50,853 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-14 09:48:50,853 | INFO | CamelTestSupport.java 422 | Testing done: unmarshalXmlTest(com.poc.camel.route.xstream.UnmarshallUsingXstreamTest)
2018-08-14 09:48:50,854 | INFO | CamelTestSupport.java 423 | Took: 0.142 seconds (142 millis)
2018-08-14 09:48:50,854 | INFO | CamelTestSupport.java 452 | ********************************************************************************
2018-08-14 09:48:50,874 | INFO | DefaultCamelContext.java 3501 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutting down
2018-08-14 09:48:50,875 | INFO | DefaultShutdownStrategy.java 195 | Starting to graceful shutdown 1 routes (timeout 10 seconds)
2018-08-14 09:48:50,885 | INFO | DefaultShutdownStrategy.java 671 | Route: route1 shutdown complete, was consuming from: direct://xmlInput
2018-08-14 09:48:50,886 | INFO | DefaultShutdownStrategy.java 260 | Graceful shutdown of 1 routes completed in 0 seconds
2018-08-14 09:48:50,926 | INFO | DefaultCamelContext.java 3592 | Apache Camel 2.22.0 (CamelContext: camel-1) uptime 0.692 seconds
2018-08-14 09:48:50,927 | INFO | DefaultCamelContext.java 3593 | Apache Camel 2.22.0 (CamelContext: camel-1) is shutdown in 0.053 seconds
2018-08-14 13:15:23,296 | INFO | CamelTestSupport.java 251 | ********************************************************************************
2018-08-14 13:15:23,300 | INFO | CamelTestSupport.java 252 | Testing: marshalEmployee2JsonXml(com.poc.camel.route.xml2json.Xml2JsonRouteTest)
2018-08-14 13:15:23,300 | INFO | CamelTestSupport.java 253 | ********************************************************************************
2018-08-14 13:15:23,639 | INFO | DefaultCamelContext.java 3143 | Apache Camel 2.22.0 (CamelContext: camel-1) is starting
2018-08-14 13:15:23,641 | INFO | DefaultManagementStrategy.java 232 | JMX is disabled
2018-08-14 13:15:23,703 | INFO | DefaultTypeConverter.java 66 | Type converters loaded (core: 195, classpath: 1)
2018-08-14 13:15:23,814 | INFO | DefaultCamelContext.java 3470 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2018-08-14 13:15:23,839 | INFO | CamelTestSupport.java 421 | ********************************************************************************
2018-08-14 13:15:23,840 | INFO | CamelTestSupport.java 422 | Testing done: marshalEmployee2JsonXml(com.poc.camel.route.xml2json.Xml2JsonRouteTest)
2018-08-14 13:15:23,853 | INFO | CamelTestSupport.java 423 | Took: 0.545 seconds (545 millis)
